  0.979354E-05  0.387568E+07  0.387568E+07  0.516708E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.980334E-05  0.387568E+07  0.387568E+07  0.516708E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.981315E-05  0.387568E+07  0.387568E+07  0.516708E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.982296E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.983279E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.984263E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.985248E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.986233E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.987220E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516707E+07  0.387832E+07  0.387574E+07
  0.988208E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.989197E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.990186E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.991177E-05  0.387568E+07  0.387568E+07  0.516707E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.992169E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.993161E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.994155E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.995150E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.996145E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.997142E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516706E+07  0.387832E+07  0.387574E+07
  0.998140E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.999138E-05  0.387568E+07  0.387568E+07  0.516706E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100014E-04  0.387568E+07  0.387568E+07  0.516706E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100114E-04  0.387568E+07  0.387568E+07  0.516706E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100214E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100314E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100415E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100515E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100616E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516705E+07  0.387832E+07  0.387574E+07
  0.100716E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.100817E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.100918E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101019E-04  0.387568E+07  0.387568E+07  0.516705E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101120E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101221E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101322E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101424E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101525E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101627E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516704E+07  0.387832E+07  0.387574E+07
  0.101729E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.101830E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.101932E-04  0.387568E+07  0.387568E+07  0.516704E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.102034E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.102136E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.102238E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.102341E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.102443E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516703E+07  0.387832E+07  0.387574E+07
  0.102546E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.102648E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.102751E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.102854E-04  0.387568E+07  0.387568E+07  0.516703E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.102957E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.103060E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.103163E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.103266E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.103369E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.103473E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516702E+07  0.387832E+07  0.387574E+07
  0.103576E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.103680E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.103784E-04  0.387568E+07  0.387568E+07  0.516702E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.103887E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.103991E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.104095E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.104200E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.104304E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516701E+07  0.387832E+07  0.387574E+07
  0.104408E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.104513E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.104617E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.104722E-04  0.387568E+07  0.387568E+07  0.516701E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.104827E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.104932E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.105037E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.105142E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.105247E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516700E+07  0.387832E+07  0.387574E+07
  0.105352E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.105458E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.105563E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.105669E-04  0.387568E+07  0.387568E+07  0.516700E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.105774E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.105880E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.105986E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.106092E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516699E+07  0.387832E+07  0.387574E+07
  0.106198E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.106305E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.106411E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.106517E-04  0.387568E+07  0.387568E+07  0.516699E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.106624E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.106731E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.106837E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.106944E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.107051E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516698E+07  0.387832E+07  0.387574E+07
  0.107158E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516697E+07  0.387832E+07  0.387574E+07
  0.107266E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516697E+07  0.387832E+07  0.387574E+07
  0.107373E-04  0.387568E+07  0.387568E+07  0.516698E+07  0.516697E+07  0.387832E+07  0.387574E+07
  0.107480E-04  0.387568E+07  0.387568E+07  0.516697E+07  0.516697E+07  0.387832E+07  0.387574E+07
  0.107588E-04  0.387568E+07  0.387568E+07  0.516697E+07  0.516697E+07  0.387832E+07  0.387574E+07
